"PSM.Score","rf"
242.6016,"hs0043.raw"
350,"hs0043.raw"
350,"hs0043.raw"
334.9532,"hs0043.raw"
240.0317,"hs0043.raw"
263.0392,"hs0043.raw"
260.8459,"hs0043.raw"
249.2473,"hs0043.raw"
169.2598,"hs0043.raw"
236.8846,"hs0043.raw"
190.8192,"hs0043.raw"
184.8177,"hs0043.raw"
286.0869,"hs0043.raw"
287.0814,"hs0043.raw"
299.56,"hs0043.raw"
237.5954,"hs0043.raw"
202.2148,"hs0043.raw"
328.3223,"hs0043.raw"
182.227,"hs0043.raw"
302.2595,"hs0043.raw"
216.2153,"hs0043.raw"
177.0032,"hs0043.raw"
154.0514,"hs0043.raw"
122.7693,"hs0043.raw"
181.8901,"hs0043.raw"
350,"hs0043.raw"
252.3823,"hs0043.raw"
322.6348,"hs0043.raw"
275.9805,"hs0043.raw"
263.0392,"hs0043.raw"
128.4304,"hs0043.raw"
218.9724,"hs0043.raw"
276.7792,"hs0043.raw"
254.923,"hs0043.raw"
311.1701,"hs0043.raw"
350,"hs0043.raw"
264.3098,"hs0043.raw"
179.5875,"hs0043.raw"
342.895,"hs0043.raw"
252.3823,"hs0043.raw"
312.155,"hs0043.raw"
348.4957,"hs0043.raw"
243.2432,"hs0043.raw"
202.3104,"hs0043.raw"
289.2697,"hs0043.raw"
228.2082,"hs0043.raw"
235.5659,"hs0043.raw"
223.1743,"hs0043.raw"
298.7106,"hs0043.raw"
214.2302,"hs0043.raw"
303.4174,"hs0043.raw"
198.9433,"hs0043.raw"
260.8459,"hs0043.raw"
172.2445,"hs0043.raw"
254.5458,"hs0043.raw"
249.5,"hs0043.raw"
218.9724,"hs0043.raw"
214.4069,"hs0043.raw"
297.9328,"hs0043.raw"
281.0562,"hs0043.raw"
243.0343,"hs0043.raw"
339.8801,"hs0043.raw"
350,"hs0043.raw"
312.155,"hs0043.raw"
294.1324,"hs0043.raw"
316.8403,"hs0043.raw"
350,"hs0043.raw"
188.4848,"hs0043.raw"
179.7179,"hs0043.raw"
350,"hs0043.raw"
237.4799,"hs0043.raw"
251.0582,"hs0043.raw"
173.7054,"hs0043.raw"
251.207,"hs0043.raw"
260.5501,"hs0043.raw"
298.8363,"hs0043.raw"
350,"hs0043.raw"
206.6547,"hs0043.raw"
246.6937,"hs0043.raw"
211.8818,"hs0043.raw"
350,"hs0043.raw"
255.6942,"hs0043.raw"
328.2906,"hs0043.raw"
340.3027,"hs0043.raw"
313.7033,"hs0043.raw"
238.5244,"hs0043.raw"
235.5659,"hs0043.raw"
290.8257,"hs0043.raw"
224.4003,"hs0043.raw"
312.155,"hs0043.raw"
281.3397,"hs0043.raw"
197.9392,"hs0043.raw"
243.0426,"hs0043.raw"
244.1919,"hs0042.raw"
302.5923,"hs0042.raw"
206.1781,"hs0042.raw"
220.8513,"hs0042.raw"
221.0007,"hs0042.raw"
350,"hs0042.raw"
156.6499,"hs0042.raw"
272.9427,"hs0042.raw"
281.0571,"hs0042.raw"
313.6187,"hs0042.raw"
323.0853,"hs0042.raw"
251.1295,"hs0042.raw"
248.4405,"hs0042.raw"
242.5242,"hs0042.raw"
323.3495,"hs0042.raw"
268.5823,"hs0042.raw"
243.5982,"hs0042.raw"
221.0007,"hs0042.raw"
286.9969,"hs0042.raw"
119.7289,"hs0042.raw"
261.9019,"hs0042.raw"
162.8784,"hs0042.raw"
275.8548,"hs0042.raw"
221.0007,"hs0042.raw"
348.3971,"hs0042.raw"
252.3049,"hs0042.raw"
217.8295,"hs0042.raw"
194.2655,"hs0042.raw"
184.737,"hs0042.raw"
350,"hs0042.raw"
170.1102,"hs0042.raw"
285.6035,"hs0042.raw"
259.6831,"hs0042.raw"
220.8513,"hs0042.raw"
251.8634,"hs0042.raw"
160.3139,"hs0042.raw"
203.2518,"hs0042.raw"
217.4334,"hs0042.raw"
190.7676,"hs0042.raw"
292.1021,"hs0042.raw"
222.9888,"hs0042.raw"
239.7665,"hs0042.raw"
176.9469,"hs0042.raw"
299.4684,"hs0042.raw"
188.4285,"hs0042.raw"
217.8295,"hs0042.raw"
188.4285,"hs0042.raw"
228.8178,"hs0042.raw"
323.4958,"hs0042.raw"
226.3562,"hs0042.raw"
350,"hs0042.raw"
255.6098,"hs0042.raw"
348.3971,"hs0042.raw"
222.3714,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
244.9727,"hs0042.raw"
254.0936,"hs0042.raw"
280.4783,"hs0042.raw"
243.1728,"hs0042.raw"
152.6385,"hs0042.raw"
257.5751,"hs0042.raw"
236.0007,"hs0042.raw"
350,"hs0042.raw"
182.3125,"hs0042.raw"
183.0668,"hs0042.raw"
271.7507,"hs0042.raw"
275.8737,"hs0042.raw"
209.2239,"hs0042.raw"
312.0634,"hs0042.raw"
328.3022,"hs0042.raw"
236.0007,"hs0042.raw"
124.2629,"hs0042.raw"
169.2035,"hs0042.raw"
313.6187,"hs0042.raw"
275.8737,"hs0042.raw"
297.8343,"hs0042.raw"
236.8142,"hs0042.raw"
210.7169,"hs0042.raw"
266.0775,"hs0042.raw"
188.4285,"hs0042.raw"
231.3831,"hs0042.raw"
350,"hs0042.raw"
248.1684,"hs0042.raw"
350,"hs0042.raw"
253.5115,"hs0042.raw"
222.0447,"hs0042.raw"
313.6187,"hs0042.raw"
350,"hs0042.raw"
337.1226,"hs0042.raw"
266.6624,"hs0042.raw"
228.1308,"hs0042.raw"
136.2119,"hs0042.raw"
206.7091,"hs0042.raw"
236.1246,"hs0042.raw"
228.8178,"hs0042.raw"
165.2357,"hs0042.raw"
208.7792,"hs0042.raw"
202.2471,"hs0042.raw"
251.4157,"hs0042.raw"
284.6709,"hs0042.raw"
343.1973,"hs0042.raw"
200.2251,"hs0042.raw"
313.6187,"hs0042.raw"
194.2655,"hs0042.raw"
130.2083,"hs0042.raw"
231.3831,"hs0042.raw"
252.3049,"hs0042.raw"
150.6853,"hs0042.raw"
350,"hs0042.raw"
204.4688,"hs0042.raw"
176.9469,"hs0042.raw"
146.4316,"hs0042.raw"
302.6339,"hs0042.raw"
169.2035,"hs0042.raw"
183.4743,"hs0042.raw"
350,"hs0042.raw"
262.6942,"hs0042.raw"
182.3125,"hs0042.raw"
315.1723,"hs0042.raw"
298.6261,"hs0042.raw"
350,"hs0042.raw"
142.2915,"hs0042.raw"
256.0176,"hs0042.raw"
286.9969,"hs0042.raw"
186.9325,"hs0042.raw"
277.4951,"hs0042.raw"
243.5982,"hs0042.raw"
226.6215,"hs0042.raw"
228.531,"hs0042.raw"
218.9021,"hs0042.raw"
211.8184,"hs0042.raw"
281.2623,"hs0042.raw"
243.5982,"hs0042.raw"
256.0176,"hs0042.raw"
350,"hs0042.raw"
244.1919,"hs0042.raw"
201.0104,"hs0042.raw"
191.8711,"hs0042.raw"
329.4886,"hs0042.raw"
218.9021,"hs0042.raw"
334.8297,"hs0042.raw"
209.8969,"hs0042.raw"
262.9617,"hs0042.raw"
266.9327,"hs0042.raw"
350,"hs0042.raw"
239.7665,"hs0042.raw"
210.5224,"hs0042.raw"
260.7755,"hs0042.raw"
196.456,"hs0042.raw"
337.5931,"hs0042.raw"
156.0791,"hs0042.raw"
345.1165,"hs0042.raw"
218.5276,"hs0042.raw"
280.1077,"hs0042.raw"
172.1882,"hs0042.raw"
286.9969,"hs0042.raw"
334.7497,"hs0042.raw"
172.1882,"hs0042.raw"
239.9613,"hs0042.raw"
281.0571,"hs0042.raw"
270.4834,"hs0042.raw"
350,"hs0042.raw"
323.7443,"hs0042.raw"
209.8969,"hs0042.raw"
252.3049,"hs0042.raw"
328.8844,"hs0042.raw"
245.1802,"hs0042.raw"
298.6261,"hs0042.raw"
350,"hs0042.raw"
232.5988,"hs0042.raw"
350,"hs0042.raw"
313.6187,"hs0042.raw"
145.2731,"hs0042.raw"
350,"hs0042.raw"
183.4743,"hs0042.raw"
266.0775,"hs0042.raw"
248.1684,"hs0042.raw"
298.6261,"hs0042.raw"
337.5931,"hs0042.raw"
295.4778,"hs0042.raw"
255.6098,"hs0042.raw"
350,"hs0042.raw"
300.0384,"hs0042.raw"
262.9617,"hs0042.raw"
125.5639,"hs0042.raw"
350,"hs0042.raw"
210.5224,"hs0042.raw"
314.6003,"hs0042.raw"
350,"hs0042.raw"
286.116,"hs0042.raw"
270.4834,"hs0042.raw"
272.0851,"hs0042.raw"
320.1115,"hs0042.raw"
350,"hs0042.raw"
286.9969,"hs0042.raw"
194.5433,"hs0042.raw"
254.0936,"hs0042.raw"
235.3191,"hs0042.raw"
219.2078,"hs0042.raw"
313.6187,"hs0042.raw"
298.7449,"hs0042.raw"
226.3562,"hs0042.raw"
350,"hs0042.raw"
206.0562,"hs0042.raw"
206.7401,"hs0042.raw"
226.7586,"hs0042.raw"
244.061,"hs0042.raw"
291.9167,"hs0042.raw"
206.7401,"hs0042.raw"
313.6187,"hs0042.raw"
263.0582,"hs0042.raw"
272.0851,"hs0042.raw"
262.9617,"hs0042.raw"
238.454,"hs0042.raw"
302.6339,"hs0042.raw"
350,"hs0042.raw"
191.0185,"hs0042.raw"
248.9794,"hs0042.raw"
315.1723,"hs0042.raw"
233.6713,"hs0042.raw"
319.5614,"hs0042.raw"
294.0479,"hs0042.raw"
178.282,"hs0042.raw"
191.4324,"hs0042.raw"
162.9625,"hs0042.raw"
291.9167,"hs0042.raw"
235.3191,"hs0042.raw"
272.0851,"hs0042.raw"
168.051,"hs0042.raw"
326.0169,"hs0042.raw"
306.554,"hs0042.raw"
298.6261,"hs0042.raw"
211.8184,"hs0042.raw"
262.9617,"hs0042.raw"
334.8297,"hs0042.raw"
315.3026,"hs0042.raw"
261.9019,"hs0042.raw"
221.1289,"hs0042.raw"
319.5614,"hs0042.raw"
251.1295,"hs0042.raw"
239.7665,"hs0042.raw"
204.2513,"hs0042.raw"
331.0708,"hs0042.raw"
190.7559,"hs0042.raw"
281.0571,"hs0042.raw"
254.4614,"hs0042.raw"
335.5456,"hs0042.raw"
201.3187,"hs0042.raw"
307.808,"hs0042.raw"
272.0851,"hs0042.raw"
325.5733,"hs0042.raw"
350,"hs0042.raw"
341.0732,"hs0042.raw"
290.9283,"hs0042.raw"
198.8801,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
190.93,"hs0042.raw"
280.1259,"hs0042.raw"
260.4657,"hs0042.raw"
350,"hs0042.raw"
237.518,"hs0042.raw"
191.0185,"hs0042.raw"
254.66,"hs0042.raw"
198.8801,"hs0042.raw"
238.7773,"hs0042.raw"
130.2083,"hs0042.raw"
308.0301,"hs0042.raw"
169.2035,"hs0042.raw"
206.7401,"hs0042.raw"
336.6494,"hs0042.raw"
296.8668,"hs0042.raw"
294.0479,"hs0042.raw"
278.007,"hs0042.raw"
214.6486,"hs0042.raw"
294.0479,"hs0042.raw"
168.051,"hs0042.raw"
128.4001,"hs0042.raw"
303.3259,"hs0042.raw"
213.5613,"hs0042.raw"
172.1882,"hs0042.raw"
164.448,"hs0042.raw"
286.9969,"hs0042.raw"
350,"hs0042.raw"
198.2772,"hs0042.raw"
228.7662,"hs0042.raw"
222.8783,"hs0042.raw"
276.7017,"hs0042.raw"
217.8295,"hs0042.raw"
228.8036,"hs0042.raw"
119.897,"hs0042.raw"
350,"hs0042.raw"
231.3831,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
230.6853,"hs0042.raw"
244.2146,"hs0042.raw"
230.6853,"hs0042.raw"
276.7081,"hs0042.raw"
235.4885,"hs0042.raw"
350,"hs0042.raw"
234.4622,"hs0042.raw"
252.3049,"hs0042.raw"
196.2455,"hs0042.raw"
334.8297,"hs0042.raw"
191.0185,"hs0042.raw"
339.9323,"hs0042.raw"
276.7017,"hs0042.raw"
209.479,"hs0042.raw"
314.0709,"hs0042.raw"
238.454,"hs0042.raw"
215.0154,"hs0042.raw"
286.9969,"hs0042.raw"
211.8184,"hs0042.raw"
350,"hs0042.raw"
214.6486,"hs0042.raw"
266.3753,"hs0042.raw"
250.717,"hs0042.raw"
236.8142,"hs0042.raw"
350,"hs0042.raw"
214.6486,"hs0042.raw"
154.0033,"hs0042.raw"
204.4688,"hs0042.raw"
119.7289,"hs0042.raw"
284.2484,"hs0042.raw"
196.2455,"hs0042.raw"
252.3049,"hs0042.raw"
154.7419,"hs0042.raw"
198.2772,"hs0042.raw"
231.3831,"hs0042.raw"
258.6745,"hs0042.raw"
251.6332,"hs0042.raw"
162.8784,"hs0042.raw"
200.0551,"hs0042.raw"
260.7758,"hs0042.raw"
286.9969,"hs0042.raw"
206.7091,"hs0042.raw"
209.479,"hs0042.raw"
350,"hs0042.raw"
103.8545,"hs0042.raw"
312.0634,"hs0042.raw"
267.4391,"hs0042.raw"
350,"hs0042.raw"
266.0775,"hs0042.raw"
147.0431,"hs0042.raw"
188.0612,"hs0042.raw"
224.3299,"hs0042.raw"
270.9907,"hs0042.raw"
320.1115,"hs0042.raw"
313.6187,"hs0042.raw"
294.0479,"hs0042.raw"
350,"hs0042.raw"
298.6261,"hs0042.raw"
248.1684,"hs0042.raw"
237.518,"hs0042.raw"
280.4472,"hs0042.raw"
243.1728,"hs0042.raw"
302.9921,"hs0042.raw"
244.2146,"hs0042.raw"
196.2455,"hs0042.raw"
298.6261,"hs0042.raw"
192.102,"hs0042.raw"
136.0321,"hs0042.raw"
313.6187,"hs0042.raw"
176.9469,"hs0042.raw"
326.9789,"hs0042.raw"
214.1437,"hs0042.raw"
215.662,"hs0042.raw"
262.9617,"hs0042.raw"
298.6261,"hs0042.raw"
254.0936,"hs0042.raw"
227.8779,"hs0042.raw"
254.0936,"hs0042.raw"
350,"hs0042.raw"
294.257,"hs0042.raw"
141.9275,"hs0042.raw"
157.5321,"hs0042.raw"
272.0851,"hs0042.raw"
276.7017,"hs0042.raw"
153.3556,"hs0042.raw"
200.5835,"hs0042.raw"
256.0176,"hs0042.raw"
237.518,"hs0042.raw"
267.4391,"hs0042.raw"
250.9446,"hs0042.raw"
316.9244,"hs0042.raw"
210.5224,"hs0042.raw"
350,"hs0042.raw"
237.4025,"hs0042.raw"
190.7676,"hs0042.raw"
350,"hs0042.raw"
303.3259,"hs0042.raw"
261.9001,"hs0042.raw"
276.7017,"hs0042.raw"
174.7752,"hs0042.raw"
286.9969,"hs0042.raw"
348.3971,"hs0042.raw"
204.2513,"hs0042.raw"
258.3449,"hs0042.raw"
208.1703,"hs0042.raw"
138.8528,"hs0042.raw"
220.9284,"hs0042.raw"
255.6098,"hs0042.raw"
244.408,"hs0042.raw"
270.9907,"hs0042.raw"
261.8716,"hs0042.raw"
204.4688,"hs0042.raw"
183.8664,"hs0042.raw"
236.2373,"hs0042.raw"
214.6486,"hs0042.raw"
313.6187,"hs0042.raw"
239.9613,"hs0042.raw"
272.0851,"hs0042.raw"
251.1295,"hs0042.raw"
191.0185,"hs0042.raw"
328.3022,"hs0042.raw"
204.3541,"hs0042.raw"
350,"hs0042.raw"
240.6498,"hs0042.raw"
350,"hs0042.raw"
280.4783,"hs0042.raw"
188.4285,"hs0042.raw"
276.7017,"hs0042.raw"
243.8296,"hs0042.raw"
349.013,"hs0042.raw"
255.6098,"hs0042.raw"
220.8513,"hs0042.raw"
176.9469,"hs0042.raw"
350,"hs0042.raw"
349.7147,"hs0042.raw"
294.0479,"hs0042.raw"
206.5914,"hs0042.raw"
247.7277,"hs0042.raw"
350,"hs0042.raw"
200.0551,"hs0042.raw"
176.9469,"hs0042.raw"
276.7017,"hs0042.raw"
225.06,"hs0042.raw"
155.7981,"hs0042.raw"
247.7277,"hs0042.raw"
208.7792,"hs0042.raw"
300.474,"hs0042.raw"
294.257,"hs0042.raw"
187.2947,"hs0042.raw"
236.1246,"hs0042.raw"
273.7406,"hs0042.raw"
286.9969,"hs0042.raw"
198.5969,"hs0042.raw"
315.1723,"hs0042.raw"
235.4885,"hs0042.raw"
150.6547,"hs0042.raw"
89.76961,"hs0042.raw"
287.0102,"hs0042.raw"
194.6369,"hs0042.raw"
335.1851,"hs0042.raw"
289.7983,"hs0042.raw"
261.9019,"hs0042.raw"
142.4434,"hs0042.raw"
260.4657,"hs0042.raw"
262.9617,"hs0042.raw"
257.9438,"hs0042.raw"
296.0685,"hs0042.raw"
176.9469,"hs0042.raw"
232.8924,"hs0042.raw"
179.5242,"hs0042.raw"
228.1308,"hs0042.raw"
254.4614,"hs0042.raw"
112.8679,"hs0042.raw"
302.175,"hs0042.raw"
257.9438,"hs0042.raw"
281.2623,"hs0042.raw"
169.2035,"hs0042.raw"
220.8513,"hs0042.raw"
326.0169,"hs0042.raw"
349.7147,"hs0042.raw"
296.0685,"hs0042.raw"
263.0805,"hs0042.raw"
238.454,"hs0042.raw"
309.0203,"hs0042.raw"
230.6088,"hs0042.raw"
244.1919,"hs0042.raw"
218.9021,"hs0042.raw"
272.5484,"hs0042.raw"
248.1684,"hs0042.raw"
216.1379,"hs0042.raw"
281.0571,"hs0042.raw"
131.4333,"hs0042.raw"
228.7662,"hs0042.raw"
227.6571,"hs0042.raw"
298.6261,"hs0042.raw"
243.1728,"hs0042.raw"
250.9446,"hs0042.raw"
276.7017,"hs0042.raw"
298.6261,"hs0042.raw"
244.1919,"hs0042.raw"
228.8036,"hs0042.raw"
220.8513,"hs0042.raw"
254.4614,"hs0042.raw"
76.07271,"hs0042.raw"
299.4684,"hs0042.raw"
232.5988,"hs0042.raw"
248.4405,"hs0042.raw"
271.6665,"hs0042.raw"
170.1102,"hs0042.raw"
350,"hs0042.raw"
273.2278,"hs0042.raw"
321.0569,"hs0042.raw"
304.5622,"hs0042.raw"
296.0685,"hs0042.raw"
324.1229,"hs0042.raw"
256.4272,"hs0042.raw"
276.7017,"hs0042.raw"
262.9617,"hs0042.raw"
312.0634,"hs0042.raw"
277.4951,"hs0042.raw"
237.4594,"hs0042.raw"
254.4137,"hs0042.raw"
113.9325,"hs0042.raw"
157.5321,"hs0042.raw"
254.8455,"hs0042.raw"
150.3342,"hs0042.raw"
192.3263,"hs0042.raw"
218.1662,"hs0042.raw"
258.3449,"hs0042.raw"
275.8737,"hs0042.raw"
238.454,"hs0042.raw"
244.1919,"hs0042.raw"
218.7498,"hs0042.raw"
198.6793,"hs0042.raw"
322.9285,"hs0042.raw"
306.0272,"hs0042.raw"
248.9794,"hs0042.raw"
186.9325,"hs0042.raw"
230.6853,"hs0042.raw"
334.8476,"hs0042.raw"
209.8969,"hs0042.raw"
132.6477,"hs0042.raw"
228.7662,"hs0042.raw"
220.8513,"hs0042.raw"
261.9019,"hs0042.raw"
325.5733,"hs0042.raw"
228.1308,"hs0042.raw"
350,"hs0042.raw"
248.1684,"hs0042.raw"
220.8513,"hs0042.raw"
235.3191,"hs0042.raw"
242.441,"hs0042.raw"
350,"hs0042.raw"
226.7586,"hs0042.raw"
236.1142,"hs0042.raw"
154.0033,"hs0042.raw"
168.5225,"hs0042.raw"
242.441,"hs0042.raw"
337.8446,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
260.4657,"hs0042.raw"
218.9021,"hs0042.raw"
302.175,"hs0042.raw"
184.737,"hs0042.raw"
347.0008,"hs0042.raw"
312.7992,"hs0042.raw"
221.605,"hs0042.raw"
223.6373,"hs0042.raw"
104.081,"hs0042.raw"
173.529,"hs0042.raw"
286.9969,"hs0042.raw"
261.8716,"hs0042.raw"
322.2265,"hs0042.raw"
214.1437,"hs0042.raw"
306.8458,"hs0042.raw"
316.4188,"hs0042.raw"
250.9737,"hs0042.raw"
286.9969,"hs0042.raw"
298.6261,"hs0042.raw"
261.9019,"hs0042.raw"
256.1713,"hs0042.raw"
350,"hs0042.raw"
75.78402,"hs0042.raw"
165.306,"hs0042.raw"
224.3912,"hs0042.raw"
348.3971,"hs0042.raw"
202.2471,"hs0042.raw"
350,"hs0042.raw"
236.1142,"hs0042.raw"
350,"hs0042.raw"
130.5312,"hs0042.raw"
300.0384,"hs0042.raw"
249.9168,"hs0042.raw"
268.5823,"hs0042.raw"
260.4657,"hs0042.raw"
201.0104,"hs0042.raw"
228.1308,"hs0042.raw"
112.8679,"hs0042.raw"
236.8142,"hs0042.raw"
140.7587,"hs0042.raw"
275.8737,"hs0042.raw"
175.2021,"hs0042.raw"
187.0518,"hs0042.raw"
148.4698,"hs0042.raw"
173.6421,"hs0042.raw"
286.7469,"hs0042.raw"
236.0007,"hs0042.raw"
302.6339,"hs0042.raw"
243.5982,"hs0042.raw"
175.2021,"hs0042.raw"
323.7443,"hs0042.raw"
204.2513,"hs0042.raw"
215.0154,"hs0042.raw"
248.9794,"hs0042.raw"
122.1064,"hs0042.raw"
276.7017,"hs0042.raw"
203.3578,"hs0042.raw"
198.2772,"hs0042.raw"
236.0007,"hs0042.raw"
172.1882,"hs0042.raw"
235.3191,"hs0042.raw"
262.9617,"hs0042.raw"
312.0634,"hs0042.raw"
277.2131,"hs0042.raw"
301.0358,"hs0042.raw"
275.5284,"hs0042.raw"
223.6373,"hs0042.raw"
244.1919,"hs0042.raw"
331.0708,"hs0042.raw"
159.9584,"hs0042.raw"
279.0617,"hs0042.raw"
289.7983,"hs0042.raw"
260.4657,"hs0042.raw"
196.2455,"hs0042.raw"
104.5538,"hs0042.raw"
289.7983,"hs0042.raw"
260.4657,"hs0042.raw"
170.815,"hs0042.raw"
179.5242,"hs0042.raw"
313.5926,"hs0042.raw"
287.4997,"hs0042.raw"
262.9617,"hs0042.raw"
270.5311,"hs0042.raw"
238.7773,"hs0042.raw"
136.0321,"hs0042.raw"
218.0794,"hs0042.raw"
328.3022,"hs0042.raw"
262.9617,"hs0042.raw"
251.4443,"hs0042.raw"
257.959,"hs0042.raw"
287.0679,"hs0042.raw"
209.8969,"hs0042.raw"
287.9459,"hs0042.raw"
329.6277,"hs0042.raw"
275.7521,"hs0042.raw"
350,"hs0042.raw"
298.6261,"hs0042.raw"
194.5433,"hs0042.raw"
209.8969,"hs0042.raw"
350,"hs0042.raw"
313.6187,"hs0042.raw"
228.8178,"hs0042.raw"
238.454,"hs0042.raw"
244.1919,"hs0042.raw"
186.9325,"hs0042.raw"
138.5048,"hs0042.raw"
196.2455,"hs0042.raw"
283.7991,"hs0042.raw"
172.239,"hs0042.raw"
280.4472,"hs0042.raw"
287.3604,"hs0042.raw"
174.3601,"hs0042.raw"
194.6369,"hs0042.raw"
254.4137,"hs0042.raw"
260.7758,"hs0042.raw"
258.3449,"hs0042.raw"
186.9325,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
237.5929,"hs0042.raw"
242.5242,"hs0042.raw"
251.6941,"hs0042.raw"
337.5931,"hs0042.raw"
188.4316,"hs0042.raw"
242.9499,"hs0042.raw"
298.6261,"hs0042.raw"
283.7991,"hs0042.raw"
286.9969,"hs0042.raw"
350,"hs0042.raw"
287.0102,"hs0042.raw"
260.7758,"hs0042.raw"
292.5601,"hs0042.raw"
203.3578,"hs0042.raw"
313.1822,"hs0042.raw"
244.1919,"hs0042.raw"
220.8513,"hs0042.raw"
350,"hs0042.raw"
269.4615,"hs0042.raw"
303.3259,"hs0042.raw"
220.8513,"hs0042.raw"
286.9969,"hs0042.raw"
306.8458,"hs0042.raw"
98.45904,"hs0042.raw"
228.8036,"hs0042.raw"
350,"hs0042.raw"
234.9258,"hs0042.raw"
281.821,"hs0042.raw"
138.5048,"hs0042.raw"
126.5155,"hs0042.raw"
328.3022,"hs0042.raw"
243.9068,"hs0042.raw"
204.774,"hs0042.raw"
259.5081,"hs0042.raw"
176.9469,"hs0042.raw"
203.2518,"hs0042.raw"
211.7799,"hs0042.raw"
294.5184,"hs0042.raw"
257.9438,"hs0042.raw"
179.6546,"hs0042.raw"
307.808,"hs0042.raw"
290.7342,"hs0042.raw"
218.1662,"hs0042.raw"
313.5926,"hs0042.raw"
337.4438,"hs0042.raw"
253.4671,"hs0042.raw"
228.7662,"hs0042.raw"
260.4657,"hs0042.raw"
206.7401,"hs0042.raw"
218.5276,"hs0042.raw"
350,"hs0042.raw"
347.5688,"hs0042.raw"
312.0634,"hs0042.raw"
209.9361,"hs0042.raw"
283.1882,"hs0042.raw"
348.3971,"hs0042.raw"
188.4285,"hs0042.raw"
218.0794,"hs0042.raw"
350,"hs0042.raw"
275.5455,"hs0042.raw"
299.1795,"hs0042.raw"
337.5931,"hs0042.raw"
206.7091,"hs0042.raw"
147.6146,"hs0042.raw"
281.2623,"hs0042.raw"
164.3838,"hs0042.raw"
350,"hs0042.raw"
320.7716,"hs0042.raw"
307.808,"hs0042.raw"
350,"hs0042.raw"
261.8716,"hs0042.raw"
298.6261,"hs0042.raw"
136.2119,"hs0042.raw"
290.7342,"hs0042.raw"
256.0176,"hs0042.raw"
284.2484,"hs0042.raw"
147.6536,"hs0042.raw"
266.0775,"hs0042.raw"
254.4614,"hs0042.raw"
282.8749,"hs0042.raw"
262.9617,"hs0042.raw"
214.6486,"hs0042.raw"
200.6081,"hs0042.raw"
145.1684,"hs0042.raw"
298.6261,"hs0042.raw"
312.0634,"hs0042.raw"
231.3831,"hs0042.raw"
350,"hs0042.raw"
310.9192,"hs0042.raw"
248.1684,"hs0042.raw"
296.0685,"hs0042.raw"
337.4517,"hs0042.raw"
178.282,"hs0042.raw"
115.0714,"hs0042.raw"
237.4025,"hs0042.raw"
258.3449,"hs0042.raw"
192.8819,"hs0042.raw"
276.7017,"hs0042.raw"
262.9617,"hs0042.raw"
251.1295,"hs0042.raw"
186.7682,"hs0042.raw"
307.808,"hs0042.raw"
262.9617,"hs0042.raw"
206.5914,"hs0042.raw"
313.6187,"hs0042.raw"
298.6261,"hs0042.raw"
350,"hs0042.raw"
298.6261,"hs0042.raw"
194.2655,"hs0042.raw"
186.6586,"hs0042.raw"
312.0634,"hs0042.raw"
218.0794,"hs0042.raw"
92.8648,"hs0042.raw"
350,"hs0042.raw"
256.3642,"hs0042.raw"
286.9969,"hs0042.raw"
196.3877,"hs0042.raw"
260.4657,"hs0042.raw"
336.6715,"hs0042.raw"
316.9244,"hs0042.raw"
208.7792,"hs0042.raw"
262.9617,"hs0042.raw"
334.8297,"hs0042.raw"
242.441,"hs0042.raw"
206.1781,"hs0042.raw"
350,"hs0042.raw"
350,"hs0042.raw"
272.0851,"hs0042.raw"
161.0864,"hs0042.raw"
313.6187,"hs0042.raw"
145.2731,"hs0042.raw"
266.6768,"hs0042.raw"
350,"hs0042.raw"
210.7169,"hs0042.raw"
217.8295,"hs0042.raw"
184.1051,"hs0042.raw"
166.3911,"hs0042.raw"
160.3139,"hs0042.raw"
149.0628,"hs0042.raw"
286.9969,"hs0042.raw"
243.1728,"hs0042.raw"
299.5064,"hs0042.raw"
215.3984,"hs0042.raw"
334.8297,"hs0042.raw"
191.0185,"hs0042.raw"
222.5446,"hs0042.raw"
171.5169,"hs0042.raw"
131.4333,"hs0042.raw"
158.0887,"hs0042.raw"
230.6853,"hs0042.raw"
156.6499,"hs0042.raw"
210.9741,"hs0042.raw"
281.0571,"hs0042.raw"
221.0007,"hs0042.raw"
319.5614,"hs0042.raw"
275.5284,"hs0042.raw"
294.0479,"hs0042.raw"
205.7418,"hs0042.raw"
285.8833,"hs0042.raw"
275.8737,"hs0042.raw"
275.8737,"hs0042.raw"
209.3797,"hs0042.raw"
178.0304,"hs0042.raw"
165.306,"hs0042.raw"
191.0185,"hs0042.raw"
276.7017,"hs0042.raw"
152.799,"hs0042.raw"
313.6187,"hs0042.raw"
211.8184,"hs0042.raw"
344.7379,"hs0042.raw"
227.6571,"hs0042.raw"
168.051,"hs0042.raw"
202.2471,"hs0042.raw"
162.9625,"hs0042.raw"
246.6163,"hs0042.raw"
299.4684,"hs0042.raw"
126.9696,"hs0042.raw"
325.2829,"hs0042.raw"
348.3971,"hs0042.raw"
299.4684,"hs0042.raw"
175.2021,"hs0042.raw"
350,"hs0042.raw"
190.7559,"hs0042.raw"
