"PSM.Score","rf"
221.5279,"hs0102.raw"
329.9379,"hs0102.raw"
247.2771,"hs0102.raw"
302.7843,"hs0102.raw"
251.1686,"hs0102.raw"
310.9839,"hs0102.raw"
231.6289,"hs0102.raw"
299.7882,"hs0102.raw"
298.9214,"hs0102.raw"
299.7882,"hs0102.raw"
142.4634,"hs0102.raw"
235.2204,"hs0102.raw"
350,"hs0102.raw"
182.3674,"hs0102.raw"
287.363,"hs0102.raw"
261.8057,"hs0102.raw"
255.116,"hs0102.raw"
266.3725,"hs0102.raw"
153.2601,"hs0102.raw"
206.8127,"hs0102.raw"
130.3557,"hs0102.raw"
350,"hs0102.raw"
299.436,"hs0102.raw"
276.2083,"hs0102.raw"
152.5116,"hs0102.raw"
268.6183,"hs0102.raw"
313.914,"hs0102.raw"
289.4979,"hs0102.raw"
237.0601,"hs0102.raw"
323.2972,"hs0102.raw"
236.2955,"hs0102.raw"
291.0539,"hs0102.raw"
263.2323,"hs0102.raw"
350,"hs0102.raw"
313.914,"hs0102.raw"
314.7162,"hs0102.raw"
291.0539,"hs0102.raw"
210.7437,"hs0102.raw"
296.3392,"hs0102.raw"
287.7047,"hs0102.raw"
313.914,"hs0102.raw"
335.045,"hs0102.raw"
218.0508,"hs0102.raw"
323.4297,"hs0102.raw"
277.7904,"hs0102.raw"
158.3225,"hs0102.raw"
291.2478,"hs0102.raw"
348.7416,"hs0102.raw"
350,"hs0102.raw"
262.1725,"hs0102.raw"
272.8918,"hs0102.raw"
295.8227,"hs0102.raw"
347.238,"hs0102.raw"
350,"hs0102.raw"
350,"hs0102.raw"
276.9724,"hs0102.raw"
350,"hs0102.raw"
337.0644,"hs0102.raw"
350,"hs0102.raw"
206.9858,"hs0102.raw"
223.3672,"hs0102.raw"
263.2323,"hs0102.raw"
227.0288,"hs0102.raw"
276.1689,"hs0102.raw"
312.6209,"hs0102.raw"
320.4558,"hs0102.raw"
238.7,"hs0102.raw"
350,"hs0102.raw"
212.0397,"hs0102.raw"
283.1942,"hs0102.raw"
271.2856,"hs0102.raw"
305.1275,"hs0102.raw"
308.4843,"hs0102.raw"
350,"hs0102.raw"
192.2987,"hs0102.raw"
328.622,"hs0102.raw"
309.3642,"hs0102.raw"
302.74,"hs0101.raw"
258.4716,"hs0101.raw"
194.7914,"hs0101.raw"
178.4438,"hs0101.raw"
290.8714,"hs0101.raw"
276.8179,"hs0101.raw"
342.584,"hs0101.raw"
287.1236,"hs0101.raw"
350,"hs0101.raw"
252.421,"hs0101.raw"
346.8799,"hs0101.raw"
312.2007,"hs0101.raw"
122.1696,"hs0101.raw"
244.308,"hs0101.raw"
276.8179,"hs0101.raw"
269.5883,"hs0101.raw"
302.3017,"hs0101.raw"
238.5596,"hs0101.raw"
240.7762,"hs0101.raw"
300.6112,"hs0101.raw"
202.6526,"hs0101.raw"
313.7455,"hs0101.raw"
294.1746,"hs0101.raw"
110.5856,"hs0101.raw"
108.2534,"hs0101.raw"
313.7455,"hs0101.raw"
276.0023,"hs0101.raw"
312.2007,"hs0101.raw"
313.7455,"hs0101.raw"
247.1226,"hs0101.raw"
194.371,"hs0101.raw"
190.8508,"hs0101.raw"
158.8687,"hs0101.raw"
298.882,"hs0101.raw"
350,"hs0101.raw"
208.4694,"hs0101.raw"
221.3734,"hs0101.raw"
284.515,"hs0101.raw"
247.1226,"hs0101.raw"
232.7043,"hs0101.raw"
184.832,"hs0101.raw"
266.5356,"hs0101.raw"
258.096,"hs0101.raw"
221.3734,"hs0101.raw"
262.8208,"hs0101.raw"
278.1268,"hs0101.raw"
350,"hs0101.raw"
348.545,"hs0101.raw"
240.7762,"hs0101.raw"
266.2041,"hs0101.raw"
251.2456,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
255.7363,"hs0101.raw"
267.5657,"hs0101.raw"
252.421,"hs0101.raw"
235.6046,"hs0101.raw"
350,"hs0101.raw"
174.4444,"hs0101.raw"
305.222,"hs0101.raw"
276.0005,"hs0101.raw"
312.2007,"hs0101.raw"
312.2007,"hs0101.raw"
188.5129,"hs0101.raw"
223.2129,"hs0101.raw"
334.8764,"hs0101.raw"
270.6681,"hs0101.raw"
121.355,"hs0101.raw"
158.2104,"hs0101.raw"
300.757,"hs0101.raw"
200.1605,"hs0101.raw"
350,"hs0101.raw"
240.0668,"hs0101.raw"
292.6972,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
248.2845,"hs0101.raw"
313.7455,"hs0101.raw"
350,"hs0101.raw"
240.7762,"hs0101.raw"
191.1134,"hs0101.raw"
312.2007,"hs0101.raw"
229.222,"hs0101.raw"
236.9197,"hs0101.raw"
231.9099,"hs0101.raw"
108.483,"hs0101.raw"
280.6156,"hs0101.raw"
235.4351,"hs0101.raw"
226.727,"hs0101.raw"
251.2456,"hs0101.raw"
298.7528,"hs0101.raw"
267.5657,"hs0101.raw"
287.1236,"hs0101.raw"
139.0033,"hs0101.raw"
350,"hs0101.raw"
198.3721,"hs0101.raw"
182.2052,"hs0101.raw"
184.832,"hs0101.raw"
303.4632,"hs0101.raw"
140.822,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
348.545,"hs0101.raw"
182.4073,"hs0101.raw"
350,"hs0101.raw"
226.8746,"hs0101.raw"
254.7761,"hs0101.raw"
313.7455,"hs0101.raw"
130.2716,"hs0101.raw"
276.8179,"hs0101.raw"
276.8179,"hs0101.raw"
287.1236,"hs0101.raw"
225.5302,"hs0101.raw"
119.9602,"hs0101.raw"
328.4395,"hs0101.raw"
211.8853,"hs0101.raw"
213.1946,"hs0101.raw"
294.1746,"hs0101.raw"
302.6158,"hs0101.raw"
334.9776,"hs0101.raw"
218.1744,"hs0101.raw"
238.5596,"hs0101.raw"
230.7909,"hs0101.raw"
329.6575,"hs0101.raw"
204.3462,"hs0101.raw"
350,"hs0101.raw"
210.0023,"hs0101.raw"
269.5883,"hs0101.raw"
350,"hs0101.raw"
223.6056,"hs0101.raw"
210.6174,"hs0101.raw"
276.8179,"hs0101.raw"
245.3808,"hs0101.raw"
306.1644,"hs0101.raw"
350,"hs0101.raw"
198.9749,"hs0101.raw"
350,"hs0101.raw"
228.9196,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
240.0668,"hs0101.raw"
350,"hs0101.raw"
283.012,"hs0101.raw"
206.2626,"hs0101.raw"
312.4385,"hs0101.raw"
308.1986,"hs0101.raw"
298.7528,"hs0101.raw"
154.0771,"hs0101.raw"
350,"hs0101.raw"
306.7018,"hs0101.raw"
166.3881,"hs0101.raw"
298.7528,"hs0101.raw"
337.7409,"hs0101.raw"
340.359,"hs0101.raw"
350,"hs0101.raw"
313.7455,"hs0101.raw"
241.5047,"hs0101.raw"
252.5427,"hs0101.raw"
289.1139,"hs0101.raw"
298.7528,"hs0101.raw"
214.7541,"hs0101.raw"
263.0779,"hs0101.raw"
295.615,"hs0101.raw"
196.3299,"hs0101.raw"
203.3574,"hs0101.raw"
350,"hs0101.raw"
315.6962,"hs0101.raw"
350,"hs0101.raw"
311.6585,"hs0101.raw"
350,"hs0101.raw"
312.2007,"hs0101.raw"
350,"hs0101.raw"
276.0023,"hs0101.raw"
206.5063,"hs0101.raw"
350,"hs0101.raw"
298.7528,"hs0101.raw"
298.7528,"hs0101.raw"
235.4351,"hs0101.raw"
287.1236,"hs0101.raw"
263.0779,"hs0101.raw"
254.9616,"hs0101.raw"
247.1226,"hs0101.raw"
298.7528,"hs0101.raw"
334.8764,"hs0101.raw"
258.3799,"hs0101.raw"
247.2578,"hs0101.raw"
305.222,"hs0101.raw"
291.0655,"hs0101.raw"
176.8005,"hs0101.raw"
237.5185,"hs0101.raw"
350,"hs0101.raw"
154.3116,"hs0101.raw"
350,"hs0101.raw"
312.2007,"hs0101.raw"
202.6526,"hs0101.raw"
327.7794,"hs0101.raw"
323.8922,"hs0101.raw"
214.2492,"hs0101.raw"
313.7455,"hs0101.raw"
316.642,"hs0101.raw"
203.4631,"hs0101.raw"
284.3855,"hs0101.raw"
244.5345,"hs0101.raw"
276.8179,"hs0101.raw"
231.9099,"hs0101.raw"
201.0949,"hs0101.raw"
350,"hs0101.raw"
328.4395,"hs0101.raw"
182.4073,"hs0101.raw"
350,"hs0101.raw"
319.6987,"hs0101.raw"
185.2093,"hs0101.raw"
196.493,"hs0101.raw"
336.7972,"hs0101.raw"
294.1746,"hs0101.raw"
220.9569,"hs0101.raw"
277.8652,"hs0101.raw"
226.4617,"hs0101.raw"
228.2469,"hs0101.raw"
344.2393,"hs0101.raw"
350,"hs0101.raw"
206.8456,"hs0101.raw"
251.5159,"hs0101.raw"
350,"hs0101.raw"
235.6046,"hs0101.raw"
211.9134,"hs0101.raw"
178.1148,"hs0101.raw"
198.3721,"hs0101.raw"
242.5571,"hs0101.raw"
124.5909,"hs0101.raw"
320.2593,"hs0101.raw"
298.7528,"hs0101.raw"
344.8961,"hs0101.raw"
276.8179,"hs0101.raw"
276.8179,"hs0101.raw"
350,"hs0101.raw"
323.8922,"hs0101.raw"
303.4632,"hs0101.raw"
238.5596,"hs0101.raw"
201.4241,"hs0101.raw"
314.5197,"hs0101.raw"
188.5129,"hs0101.raw"
228.9339,"hs0101.raw"
314.7479,"hs0101.raw"
334.8764,"hs0101.raw"
251.1003,"hs0101.raw"
194.7914,"hs0101.raw"
279.1884,"hs0101.raw"
256.2874,"hs0101.raw"
222.3677,"hs0101.raw"
350,"hs0101.raw"
275.6445,"hs0101.raw"
350,"hs0101.raw"
312.2144,"hs0101.raw"
313.9344,"hs0101.raw"
350,"hs0101.raw"
283.9258,"hs0101.raw"
198.9749,"hs0101.raw"
214.2654,"hs0101.raw"
209.3294,"hs0101.raw"
188.5129,"hs0101.raw"
350,"hs0101.raw"
186.7638,"hs0101.raw"
259.1508,"hs0101.raw"
243.0765,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
219.3239,"hs0101.raw"
308.8539,"hs0101.raw"
189.2654,"hs0101.raw"
287.6264,"hs0101.raw"
183.9716,"hs0101.raw"
308.3158,"hs0101.raw"
258.4716,"hs0101.raw"
251.5159,"hs0101.raw"
225.5302,"hs0101.raw"
312.2007,"hs0101.raw"
248.2845,"hs0101.raw"
235.6046,"hs0101.raw"
253.5416,"hs0101.raw"
172.2726,"hs0101.raw"
210.0023,"hs0101.raw"
309.7331,"hs0101.raw"
350,"hs0101.raw"
306.7018,"hs0101.raw"
243.0765,"hs0101.raw"
200.6784,"hs0101.raw"
313.7455,"hs0101.raw"
265.1633,"hs0101.raw"
228.8718,"hs0101.raw"
350,"hs0101.raw"
246.4789,"hs0101.raw"
243.2783,"hs0101.raw"
217.9245,"hs0101.raw"
344.8961,"hs0101.raw"
232.7043,"hs0101.raw"
242.5571,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
334.9776,"hs0101.raw"
348.545,"hs0101.raw"
244.3201,"hs0101.raw"
211.9134,"hs0101.raw"
182.2552,"hs0101.raw"
266.502,"hs0101.raw"
255.7363,"hs0101.raw"
350,"hs0101.raw"
298.882,"hs0101.raw"
158.2104,"hs0101.raw"
251.2456,"hs0101.raw"
312.2007,"hs0101.raw"
266.502,"hs0101.raw"
227.7521,"hs0101.raw"
298.7528,"hs0101.raw"
246.7323,"hs0101.raw"
231.4886,"hs0101.raw"
214.7541,"hs0101.raw"
207.9985,"hs0101.raw"
116.9909,"hs0101.raw"
196.3299,"hs0101.raw"
350,"hs0101.raw"
182.4073,"hs0101.raw"
334.8764,"hs0101.raw"
326.1752,"hs0101.raw"
228.9196,"hs0101.raw"
184.185,"hs0101.raw"
345.2643,"hs0101.raw"
242.6402,"hs0101.raw"
287.1236,"hs0101.raw"
221.1063,"hs0101.raw"
239.804,"hs0101.raw"
266.7994,"hs0101.raw"
350,"hs0101.raw"
280.6169,"hs0101.raw"
259.6555,"hs0101.raw"
268.4048,"hs0101.raw"
185.7485,"hs0101.raw"
228.8718,"hs0101.raw"
350,"hs0101.raw"
160.3983,"hs0101.raw"
298.7528,"hs0101.raw"
178.1148,"hs0101.raw"
214.5417,"hs0101.raw"
298.7528,"hs0101.raw"
350,"hs0101.raw"
171.1439,"hs0101.raw"
346.8799,"hs0101.raw"
277.9986,"hs0101.raw"
215.1208,"hs0101.raw"
191.1134,"hs0101.raw"
346.8799,"hs0101.raw"
160.4827,"hs0101.raw"
328.4395,"hs0101.raw"
302.74,"hs0101.raw"
350,"hs0101.raw"
77.95042,"hs0101.raw"
289.9355,"hs0101.raw"
287.1236,"hs0101.raw"
150.7285,"hs0101.raw"
287.6264,"hs0101.raw"
233.7664,"hs0101.raw"
254.9616,"hs0101.raw"
201.0949,"hs0101.raw"
157.87,"hs0101.raw"
347.1698,"hs0101.raw"
350,"hs0101.raw"
300.757,"hs0101.raw"
315.299,"hs0101.raw"
243.2783,"hs0101.raw"
334.8764,"hs0101.raw"
337.7409,"hs0101.raw"
196.6721,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
313.7455,"hs0101.raw"
283.6178,"hs0101.raw"
209.3294,"hs0101.raw"
196.3299,"hs0101.raw"
313.7455,"hs0101.raw"
266.2041,"hs0101.raw"
206.8456,"hs0101.raw"
186.8631,"hs0101.raw"
280.0607,"hs0101.raw"
350,"hs0101.raw"
323.2331,"hs0101.raw"
314.5197,"hs0101.raw"
174.4444,"hs0101.raw"
255.7363,"hs0101.raw"
350,"hs0101.raw"
201.4241,"hs0101.raw"
328.4395,"hs0101.raw"
251.2456,"hs0101.raw"
204.8897,"hs0101.raw"
350,"hs0101.raw"
245.0992,"hs0101.raw"
298.7528,"hs0101.raw"
313.7455,"hs0101.raw"
81.07632,"hs0101.raw"
350,"hs0101.raw"
298.7528,"hs0101.raw"
298.7528,"hs0101.raw"
163.0364,"hs0101.raw"
187.4002,"hs0101.raw"
265.8774,"hs0101.raw"
214.7541,"hs0101.raw"
298.7528,"hs0101.raw"
273.8568,"hs0101.raw"
229.9775,"hs0101.raw"
235.0523,"hs0101.raw"
210.0023,"hs0101.raw"
299.6057,"hs0101.raw"
334.9776,"hs0101.raw"
350,"hs0101.raw"
210.8329,"hs0101.raw"
238.5596,"hs0101.raw"
331.6026,"hs0101.raw"
254.4867,"hs0101.raw"
350,"hs0101.raw"
294.6662,"hs0101.raw"
350,"hs0101.raw"
277.6219,"hs0101.raw"
312.2007,"hs0101.raw"
200.6784,"hs0101.raw"
154.8158,"hs0101.raw"
321.2151,"hs0101.raw"
321.2151,"hs0101.raw"
344.3638,"hs0101.raw"
242.6402,"hs0101.raw"
231.4104,"hs0101.raw"
206.0859,"hs0101.raw"
112.491,"hs0101.raw"
350,"hs0101.raw"
252.421,"hs0101.raw"
245.3172,"hs0101.raw"
323.4867,"hs0101.raw"
350,"hs0101.raw"
209.3294,"hs0101.raw"
217.9245,"hs0101.raw"
254.588,"hs0101.raw"
312.4385,"hs0101.raw"
228.2469,"hs0101.raw"
334.8764,"hs0101.raw"
240.0668,"hs0101.raw"
350,"hs0101.raw"
337.6022,"hs0101.raw"
233.7664,"hs0101.raw"
248.2845,"hs0101.raw"
187.017,"hs0101.raw"
235.4351,"hs0101.raw"
112.2551,"hs0101.raw"
350,"hs0101.raw"
198.9749,"hs0101.raw"
331.6026,"hs0101.raw"
350,"hs0101.raw"
228.8718,"hs0101.raw"
307.9557,"hs0101.raw"
350,"hs0101.raw"
328.4395,"hs0101.raw"
96.03971,"hs0101.raw"
206.5063,"hs0101.raw"
201.4241,"hs0101.raw"
342.9477,"hs0101.raw"
308.4293,"hs0101.raw"
290.8714,"hs0101.raw"
276.8179,"hs0101.raw"
320.2593,"hs0101.raw"
281.3784,"hs0101.raw"
246.7323,"hs0101.raw"
267.5657,"hs0101.raw"
220.9569,"hs0101.raw"
313.7455,"hs0101.raw"
251.2456,"hs0101.raw"
187.017,"hs0101.raw"
281.1838,"hs0101.raw"
287.6264,"hs0101.raw"
200.3305,"hs0101.raw"
315.299,"hs0101.raw"
328.4395,"hs0101.raw"
97.90434,"hs0101.raw"
228.8718,"hs0101.raw"
288.062,"hs0101.raw"
350,"hs0101.raw"
326.1752,"hs0101.raw"
217.9245,"hs0101.raw"
214.2654,"hs0101.raw"
334.8764,"hs0101.raw"
316.8964,"hs0101.raw"
279.1884,"hs0101.raw"
313.7455,"hs0101.raw"
350,"hs0101.raw"
270.5995,"hs0101.raw"
235.1167,"hs0101.raw"
185.7485,"hs0101.raw"
350,"hs0101.raw"
313.7455,"hs0101.raw"
298.7528,"hs0101.raw"
238.5596,"hs0101.raw"
277.6219,"hs0101.raw"
225.1679,"hs0101.raw"
244.308,"hs0101.raw"
200.3305,"hs0101.raw"
138.0923,"hs0101.raw"
234.9293,"hs0101.raw"
292.2287,"hs0101.raw"
313.7455,"hs0101.raw"
254.7761,"hs0101.raw"
142.0013,"hs0101.raw"
122.7904,"hs0101.raw"
254.9616,"hs0101.raw"
150.4185,"hs0101.raw"
209.5949,"hs0101.raw"
183.5691,"hs0101.raw"
217.9245,"hs0101.raw"
220.9569,"hs0101.raw"
288.062,"hs0101.raw"
254.9616,"hs0101.raw"
206.8456,"hs0101.raw"
185.8978,"hs0101.raw"
251.8206,"hs0101.raw"
350,"hs0101.raw"
249.0849,"hs0101.raw"
220.9569,"hs0101.raw"
172.2726,"hs0101.raw"
276.0005,"hs0101.raw"
256.1441,"hs0101.raw"
208.4694,"hs0101.raw"
189.3517,"hs0101.raw"
328.4395,"hs0101.raw"
200.1605,"hs0101.raw"
234.5511,"hs0101.raw"
345.2643,"hs0101.raw"
210.0023,"hs0101.raw"
238.5596,"hs0101.raw"
219.0076,"hs0101.raw"
270.6341,"hs0101.raw"
194.371,"hs0101.raw"
258.4716,"hs0101.raw"
350,"hs0101.raw"
263.1967,"hs0101.raw"
237.6341,"hs0101.raw"
208.8846,"hs0101.raw"
251.1003,"hs0101.raw"
350,"hs0101.raw"
287.1946,"hs0101.raw"
200.6784,"hs0101.raw"
134.2442,"hs0101.raw"
274.8463,"hs0101.raw"
273.3341,"hs0101.raw"
213.1946,"hs0101.raw"
301.1941,"hs0101.raw"
285.6616,"hs0101.raw"
206.8041,"hs0101.raw"
174.4444,"hs0101.raw"
306.7018,"hs0101.raw"
350,"hs0101.raw"
168.6172,"hs0101.raw"
276.8179,"hs0101.raw"
256.2874,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
279.1884,"hs0101.raw"
350,"hs0101.raw"
278.1268,"hs0101.raw"
256.2874,"hs0101.raw"
190.8732,"hs0101.raw"
334.2029,"hs0101.raw"
302.3017,"hs0101.raw"
235.6046,"hs0101.raw"
206.6864,"hs0101.raw"
138.5786,"hs0101.raw"
260.881,"hs0101.raw"
313.7455,"hs0101.raw"
184.8493,"hs0101.raw"
122.7904,"hs0101.raw"
221.8743,"hs0101.raw"
238.5596,"hs0101.raw"
239.0696,"hs0101.raw"
290.8714,"hs0101.raw"
298.7528,"hs0101.raw"
313.7455,"hs0101.raw"
231.4886,"hs0101.raw"
254.9616,"hs0101.raw"
350,"hs0101.raw"
196.493,"hs0101.raw"
348.545,"hs0101.raw"
231.4886,"hs0101.raw"
350,"hs0101.raw"
115.5472,"hs0101.raw"
350,"hs0101.raw"
251.7704,"hs0101.raw"
312.2007,"hs0101.raw"
284.6126,"hs0101.raw"
287.6264,"hs0101.raw"
350,"hs0101.raw"
279.1884,"hs0101.raw"
256.2874,"hs0101.raw"
270.6681,"hs0101.raw"
268.6562,"hs0101.raw"
255.1104,"hs0101.raw"
251.0502,"hs0101.raw"
180.3082,"hs0101.raw"
350,"hs0101.raw"
169.2876,"hs0101.raw"
242.6402,"hs0101.raw"
244.5345,"hs0101.raw"
248.2845,"hs0101.raw"
160.0322,"hs0101.raw"
334.2029,"hs0101.raw"
269.5883,"hs0101.raw"
252.421,"hs0101.raw"
276.0005,"hs0101.raw"
290.8714,"hs0101.raw"
292.2287,"hs0101.raw"
236.3534,"hs0101.raw"
348.545,"hs0101.raw"
274.8463,"hs0101.raw"
283.3358,"hs0101.raw"
191.5273,"hs0101.raw"
223.7532,"hs0101.raw"
312.2007,"hs0101.raw"
258.0705,"hs0101.raw"
295.6263,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
222.4769,"hs0101.raw"
320.2593,"hs0101.raw"
350,"hs0101.raw"
202.6526,"hs0101.raw"
287.6264,"hs0101.raw"
206.8041,"hs0101.raw"
217.9245,"hs0101.raw"
119.9602,"hs0101.raw"
214.2492,"hs0101.raw"
150.7285,"hs0101.raw"
249.2894,"hs0101.raw"
165.3304,"hs0101.raw"
315.6962,"hs0101.raw"
331.2186,"hs0101.raw"
287.1946,"hs0101.raw"
350,"hs0101.raw"
220.9569,"hs0101.raw"
342.9477,"hs0101.raw"
198.7849,"hs0101.raw"
169.2879,"hs0101.raw"
206.6864,"hs0101.raw"
299.654,"hs0101.raw"
287.6264,"hs0101.raw"
298.7528,"hs0101.raw"
337.6506,"hs0101.raw"
297.982,"hs0101.raw"
174.5357,"hs0101.raw"
136.1058,"hs0101.raw"
270.6341,"hs0101.raw"
287.6264,"hs0101.raw"
263.0779,"hs0101.raw"
294.6662,"hs0101.raw"
328.4395,"hs0101.raw"
218.1744,"hs0101.raw"
286.884,"hs0101.raw"
87.7826,"hs0101.raw"
128.4633,"hs0101.raw"
128.4633,"hs0101.raw"
311.2228,"hs0101.raw"
312.2007,"hs0101.raw"
278.1547,"hs0101.raw"
228.201,"hs0101.raw"
266.502,"hs0101.raw"
348.545,"hs0101.raw"
336.7972,"hs0101.raw"
190.0879,"hs0101.raw"
350,"hs0101.raw"
275.8787,"hs0101.raw"
337.61,"hs0101.raw"
251.2456,"hs0101.raw"
220.9569,"hs0101.raw"
313.7455,"hs0101.raw"
298.7528,"hs0101.raw"
275.8787,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
311.0669,"hs0101.raw"
348.545,"hs0101.raw"
202.342,"hs0101.raw"
268.6985,"hs0101.raw"
276.8179,"hs0101.raw"
350,"hs0101.raw"
256.1441,"hs0101.raw"
329.0432,"hs0101.raw"
334.8764,"hs0101.raw"
203.4631,"hs0101.raw"
296.2202,"hs0101.raw"
202.4091,"hs0101.raw"
292.6972,"hs0101.raw"
277.3503,"hs0101.raw"
223.2129,"hs0101.raw"
305.1437,"hs0101.raw"
258.4716,"hs0101.raw"
350,"hs0101.raw"
298.7528,"hs0101.raw"
225.5302,"hs0101.raw"
290.1411,"hs0101.raw"
177.0313,"hs0101.raw"
287.1236,"hs0101.raw"
209.5949,"hs0101.raw"
350,"hs0101.raw"
319.6987,"hs0101.raw"
147.6988,"hs0101.raw"
337.8944,"hs0101.raw"
158.8687,"hs0101.raw"
242.6402,"hs0101.raw"
350,"hs0101.raw"
195.897,"hs0101.raw"
211.9134,"hs0101.raw"
350,"hs0101.raw"
207.3501,"hs0101.raw"
348.545,"hs0101.raw"
206.8041,"hs0101.raw"
98.50124,"hs0101.raw"
240.7762,"hs0101.raw"
283.012,"hs0101.raw"
320.9193,"hs0101.raw"
177.0313,"hs0101.raw"
228.8718,"hs0101.raw"
287.1946,"hs0101.raw"
350,"hs0101.raw"
260.5923,"hs0101.raw"
350,"hs0101.raw"
234.5511,"hs0101.raw"
238.5596,"hs0101.raw"
350,"hs0101.raw"
279.1884,"hs0101.raw"
350,"hs0101.raw"
188.5129,"hs0101.raw"
350,"hs0101.raw"
192.3029,"hs0101.raw"
178.1148,"hs0101.raw"
92.91735,"hs0101.raw"
350,"hs0101.raw"
202.342,"hs0101.raw"
320.9193,"hs0101.raw"
295.615,"hs0101.raw"
350,"hs0101.raw"
308.3158,"hs0101.raw"
232.7043,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
272.2117,"hs0101.raw"
198.8594,"hs0101.raw"
202.342,"hs0101.raw"
269.0017,"hs0101.raw"
260.881,"hs0101.raw"
236.9197,"hs0101.raw"
170.9099,"hs0101.raw"
178.8336,"hs0101.raw"
238.5596,"hs0101.raw"
231.4886,"hs0101.raw"
335.6934,"hs0101.raw"
348.545,"hs0101.raw"
231.4886,"hs0101.raw"
350,"hs0101.raw"
298.7528,"hs0101.raw"
313.7455,"hs0101.raw"
196.4228,"hs0101.raw"
174.4444,"hs0101.raw"
280.0607,"hs0101.raw"
350,"hs0101.raw"
321.2151,"hs0101.raw"
287.6264,"hs0101.raw"
256.1441,"hs0101.raw"
260.9023,"hs0101.raw"
174.4444,"hs0101.raw"
260.881,"hs0101.raw"
337.61,"hs0101.raw"
165.3903,"hs0101.raw"
251.8206,"hs0101.raw"
269.5883,"hs0101.raw"
217.9245,"hs0101.raw"
298.7528,"hs0101.raw"
287.1236,"hs0101.raw"
313.7455,"hs0101.raw"
350,"hs0101.raw"
236.9197,"hs0101.raw"
331.6026,"hs0101.raw"
350,"hs0101.raw"
174.4444,"hs0101.raw"
230.7909,"hs0101.raw"
328.4395,"hs0101.raw"
194.7423,"hs0101.raw"
244.3201,"hs0101.raw"
238.5596,"hs0101.raw"
348.545,"hs0101.raw"
290.8714,"hs0101.raw"
228.2469,"hs0101.raw"
287.1946,"hs0101.raw"
350,"hs0101.raw"
237.5185,"hs0101.raw"
279.4045,"hs0101.raw"
178.4438,"hs0101.raw"
313.7455,"hs0101.raw"
204.3462,"hs0101.raw"
204.5742,"hs0101.raw"
237.5185,"hs0101.raw"
256.2874,"hs0101.raw"
191.9661,"hs0101.raw"
313.7455,"hs0101.raw"
350,"hs0101.raw"
237.0787,"hs0101.raw"
211.8853,"hs0101.raw"
228.8718,"hs0101.raw"
170.4284,"hs0101.raw"
319.8781,"hs0101.raw"
217.9245,"hs0101.raw"
228.2469,"hs0101.raw"
236.3534,"hs0101.raw"
314.2187,"hs0101.raw"
267.0698,"hs0101.raw"
191.5273,"hs0101.raw"
122.1696,"hs0101.raw"
263.0779,"hs0101.raw"
350,"hs0101.raw"
342.584,"hs0101.raw"
266.8139,"hs0101.raw"
315.299,"hs0101.raw"
237.5185,"hs0101.raw"
323.2331,"hs0101.raw"
235.4351,"hs0101.raw"
202.342,"hs0101.raw"
323.2331,"hs0101.raw"
202.342,"hs0101.raw"
258.4716,"hs0101.raw"
336.7972,"hs0101.raw"
221.5794,"hs0101.raw"
188.5974,"hs0101.raw"
195.5723,"hs0101.raw"
313.7455,"hs0101.raw"
236.251,"hs0101.raw"
298.7528,"hs0101.raw"
298.7528,"hs0101.raw"
299.249,"hs0101.raw"
309.7497,"hs0101.raw"
101.8016,"hs0101.raw"
160.3983,"hs0101.raw"
152.5174,"hs0101.raw"
328.4395,"hs0101.raw"
237.5185,"hs0101.raw"
276.0005,"hs0101.raw"
277.3503,"hs0101.raw"
175.0217,"hs0101.raw"
350,"hs0101.raw"
350,"hs0101.raw"
348.545,"hs0101.raw"
175.2969,"hs0101.raw"
350,"hs0101.raw"
140.2218,"hs0101.raw"
268.6562,"hs0101.raw"
335.006,"hs0101.raw"
200.3305,"hs0101.raw"
164.5323,"hs0101.raw"
334.8764,"hs0101.raw"
231.4886,"hs0101.raw"
235.1167,"hs0101.raw"
306.4008,"hs0101.raw"
276.8179,"hs0101.raw"
214.2492,"hs0101.raw"
242.5571,"hs0101.raw"
242.5571,"hs0101.raw"
312.2007,"hs0101.raw"
230.7909,"hs0101.raw"
162.8469,"hs0101.raw"
302.74,"hs0101.raw"
331.2186,"hs0101.raw"
242.6402,"hs0101.raw"
323.2331,"hs0101.raw"
243.7143,"hs0101.raw"
350,"hs0101.raw"
258.7326,"hs0101.raw"
208.8846,"hs0101.raw"
337.7409,"hs0101.raw"
345.2643,"hs0101.raw"
350,"hs0101.raw"
212.7017,"hs0101.raw"
335.9067,"hs0101.raw"
316.4818,"hs0101.raw"
